0.800000       6.21129994e-01       1.11803399e+00       4.96903995e-01
0.805000       6.17482784e-01       1.11455643e+00       4.97073641e-01
0.810000       6.13873542e-01       1.11111111e+00       4.97237569e-01
0.815000       6.10301681e-01       1.10769755e+00       4.97395870e-01
0.820000       6.06766627e-01       1.10431526e+00       4.97548634e-01
0.825000       6.03267817e-01       1.10096377e+00       4.97695949e-01
0.830000       5.99804699e-01       1.09764260e+00       4.97837900e-01
0.835000       5.96376736e-01       1.09435131e+00       4.97974574e-01
0.840000       5.92983397e-01       1.09108945e+00       4.98106054e-01
0.845000       5.89624166e-01       1.08785659e+00       4.98232420e-01
0.850000       5.86298535e-01       1.08465229e+00       4.98353754e-01
0.855000       5.83006006e-01       1.08147614e+00       4.98470135e-01
0.860000       5.79746092e-01       1.07832773e+00       4.98581640e-01
0.865000       5.76518317e-01       1.07520666e+00       4.98688344e-01
0.870000       5.73322211e-01       1.07211253e+00       4.98790324e-01
0.875000       5.70157316e-01       1.06904497e+00       4.98887652e-01
0.880000       5.67023182e-01       1.06600358e+00       4.98980400e-01
0.885000       5.63919367e-01       1.06298801e+00       4.99068640e-01
0.890000       5.60845439e-01       1.05999788e+00       4.99152441e-01
0.895000       5.57800974e-01       1.05703285e+00       4.99231871e-01
0.900000       5.54785554e-01       1.05409255e+00       4.99306999e-01
0.905000       5.51798773e-01       1.05117666e+00       4.99377890e-01
0.910000       5.48840229e-01       1.04828484e+00       4.99444608e-01
0.915000       5.45909528e-01       1.04541675e+00       4.99507219e-01
0.920000       5.43006287e-01       1.04257207e+00       4.99565784e-01
0.925000       5.40130125e-01       1.03975049e+00       4.99620365e-01
0.930000       5.37280671e-01       1.03695169e+00       4.99671024e-01
0.935000       5.34457561e-01       1.03417538e+00       4.99717819e-01
0.940000       5.31660436e-01       1.03142125e+00       4.99760810e-01
0.945000       5.28888946e-01       1.02868900e+00       4.99800054e-01
0.950000       5.26142745e-01       1.02597835e+00       4.99835607e-01
0.955000       5.23421494e-01       1.02328902e+00       4.99867526e-01
0.960000       5.20724860e-01       1.02062073e+00       4.99895866e-01
0.965000       5.18052518e-01       1.01797320e+00       4.99920680e-01
0.970000       5.15404145e-01       1.01534617e+00       4.99942020e-01
0.975000       5.12779426e-01       1.01273937e+00       4.99959941e-01
0.980000       5.10178053e-01       1.01015254e+00       4.99974492e-01
0.985000       5.07599720e-01       1.00758544e+00       4.99985724e-01
0.990000       5.05044128e-01       1.00503782e+00       4.99993687e-01
0.995000       5.02510985e-01       1.00250941e+00       4.99998430e-01
1.000000       5.00000000e-01       1.00000000e+00       5.00000000e-01
